2010.08.11,00:00,112.562,112.600,109.640,109.733,75989
2010.08.12,00:00,109.734,110.882,109.223,110.140,80074
2010.08.13,00:00,110.187,111.106,109.536,109.910,68771
2010.08.16,00:00,109.974,110.272,109.154,109.423,66807
2010.08.17,00:00,109.419,110.422,109.065,110.183,69372
2010.08.18,00:00,110.189,110.325,109.577,109.821,63477
2010.08.19,00:00,109.818,110.123,109.197,109.468,80049
2010.08.20,00:00,109.463,109.610,108.242,108.816,71215
2010.08.23,00:00,108.711,108.857,107.701,107.771,57955
2010.08.24,00:00,107.771,107.795,105.420,105.935,82390
2010.08.25,00:00,105.936,107.627,105.907,107.041,82749
2010.08.26,00:00,107.034,108.003,107.008,107.373,75345
2010.08.27,00:00,107.368,108.887,106.979,108.710,77469
2010.08.30,00:00,108.847,109.544,107.020,107.136,63057
2010.08.31,00:00,107.142,107.762,106.171,106.742,79583
2010.09.01,00:00,106.732,108.609,106.567,108.145,78085
2010.09.02,00:00,108.146,108.303,107.449,108.070,72911
2010.09.03,00:00,108.051,109.547,107.908,108.726,61281
2010.09.06,00:00,108.473,108.947,108.267,108.410,44724
2010.09.07,00:00,108.407,108.456,106.251,106.308,93700
2010.09.08,00:00,106.310,107.108,105.784,106.684,90229
2010.09.09,00:00,106.679,106.936,105.954,106.349,85431
2010.09.10,00:00,106.351,107.369,106.244,106.679,87690
2010.09.13,00:00,107.079,107.930,106.967,107.823,90195
2010.09.14,00:00,107.820,108.236,106.761,107.921,119125
2010.09.15,00:00,107.898,111.592,107.719,111.542,143277
2010.09.16,00:00,111.538,112.388,110.638,112.165,114432
2010.09.17,00:00,112.164,112.972,111.590,112.020,105000
2010.09.20,00:00,111.959,112.350,111.690,111.894,79086
2010.09.21,00:00,111.910,112.913,111.460,112.857,102867
2010.09.22,00:00,112.859,113.520,112.545,113.256,122517
2010.09.23,00:00,113.235,113.418,112.155,112.334,78769
2010.09.24,00:00,112.335,113.765,112.271,113.628,80270
2010.09.27,00:00,113.577,113.759,113.058,113.372,66046
2010.09.28,00:00,113.373,114.008,112.666,113.920,81912
2010.09.29,00:00,113.922,114.172,113.479,114.051,75372
2010.09.30,00:00,114.049,114.209,112.967,113.863,88573
2010.10.01,00:00,113.868,114.854,113.743,114.759,65391
