2008.11.28,1.29046,1.2957,1.2645,1.2691,37441
2008.12.01,1.2711,1.27119,1.25816,1.26076,45647
2008.12.02,1.261,1.27656,1.2562,1.27134,50896
2008.12.03,1.27129,1.27419,1.2602,1.27178,47953
2008.12.04,1.2717,1.28482,1.25495,1.27762,48678
2008.12.05,1.27762,1.2798,1.2627,1.2715,48748
2008.12.08,1.27285,1.29667,1.27181,1.29619,41963
2008.12.09,1.29615,1.30005,1.27985,1.2926,47898
2008.12.10,1.29255,1.307,1.2903,1.30213,45867
2008.12.11,1.30213,1.34058,1.29995,1.33517,50345
2008.12.12,1.33506,1.3415,1.325,1.3367,51455
2008.12.15,1.33664,1.37213,1.33664,1.36875,43016
2008.12.16,1.3687,1.41481,1.36294,1.39995,48226
2008.12.17,1.39962,1.44363,1.39917,1.44184,57788
2008.12.18,1.44187,1.47181,1.41821,1.42453,64919
2008.12.19,1.42442,1.431,1.3824,1.3912,57326
2008.12.22,1.39361,1.41245,1.3902,1.39435,44424
2008.12.23,1.39385,1.40205,1.39198,1.39294,33798
2008.12.24,1.3926,1.40163,1.3916,1.3966,17289
2008.12.26,1.40501,1.4119,1.4013,1.4029,9750
2008.12.29,1.40636,1.43614,1.39191,1.39246,32885
2008.12.30,1.3925,1.42207,1.39163,1.40551,30274
2008.12.31,1.40558,1.41465,1.38503,1.39498,21767
2009.01.02,1.38399,1.3987,1.3839,1.392,25805
2009.01.05,1.39045,1.39625,1.35456,1.36345,50110
2009.01.06,1.36345,1.3658,1.33104,1.35368,53929
2009.01.07,1.35371,1.3747,1.34338,1.36448,56358
2009.01.08,1.3644,1.37982,1.35336,1.3701,56620
2009.01.09,1.37004,1.37514,1.34135,1.34745,48431
2009.01.12,1.34732,1.3475,1.32901,1.33599,50264
2009.01.13,1.3359,1.33736,1.314,1.31818,54495
2009.01.14,1.31821,1.33357,1.30915,1.31899,53368
2009.01.15,1.31896,1.324,1.30255,1.31075,60344
2009.01.16,1.31102,1.32074,1.31087,1.32023,54029
2009.01.19,1.33356,1.33842,1.30661,1.30675,39667
2009.01.20,1.30678,1.31029,1.2856,1.2905,58030
2009.01.21,1.29034,1.30855,1.28243,1.30223,57004
2009.01.22,1.30233,1.30826,1.2908,1.30001,58483
2009.01.23,1.29999,1.30338,1.27646,1.29738,55445
2009.01.26,1.29624,1.32073,1.28604,1.3188,54424
2009.01.27,1.31877,1.33291,1.3118,1.31595,56851
2009.01.28,1.31597,1.33261,1.31023,1.3165,61074
2009.01.29,1.3164,1.31789,1.2933,1.29531,56094
2009.01.30,1.29526,1.29568,1.28828,1.29209,56843
2009.02.02,1.2768,1.28983,1.27056,1.28427,45910
2009.02.03,1.28437,1.30568,1.2801,1.30396,52570
2009.02.04,1.30392,1.30709,1.28121,1.2848,48881
2009.02.05,1.28485,1.29049,1.27608,1.279,47484
2009.02.06,1.27905,1.2992,1.27462,1.29395,47442
2009.02.09,1.29621,1.30925,1.28741,1.30026,47827
2009.02.10,1.30019,1.30738,1.281,1.2912,60172
2009.02.11,1.29115,1.29973,1.28329,1.29045,50247
2009.02.12,1.29048,1.29431,1.27217,1.286,52438
2009.02.13,1.28597,1.29416,1.28201,1.28611,48040
2009.02.16,1.27811,1.28249,1.27267,1.28019,27599
2009.02.17,1.28015,1.28067,1.2562,1.25816,51753
2009.02.18,1.25816,1.26404,1.25133,1.25295,44174
2009.02.19,1.25295,1.27601,1.25267,1.26729,39197
2009.02.20,1.26725,1.28837,1.25566,1.28255,47234
2009.02.23,1.2805,1.29913,1.26913,1.26937,50453
2009.02.24,1.26925,1.28772,1.26615,1.28455,49670
2009.02.25,1.28445,1.28985,1.26894,1.2722,49893
2009.02.26,1.2722,1.281,1.26821,1.27443,43692
2009.02.27,1.27445,1.27495,1.26026,1.2667,46151
2009.03.02,1.2631,1.26335,1.25449,1.25767,42161
2009.03.03,1.25768,1.26773,1.25208,1.25606,44651
2009.03.04,1.256,1.26625,1.24562,1.26595,45480
2009.03.05,1.26591,1.26631,1.24811,1.25384,37867
2009.03.06,1.2538,1.27538,1.25359,1.26534,48410
2009.03.09,1.2672,1.27263,1.25534,1.26019,41080
2009.03.10,1.26022,1.28219,1.2579,1.26793,47500
2009.03.11,1.26788,1.28637,1.26165,1.28452,46820
2009.03.12,1.2845,1.29444,1.2732,1.28988,48799
2009.03.13,1.28973,1.29564,1.28619,1.29287,44495
2009.03.16,1.28903,1.30708,1.28333,1.29793,45309
2009.03.17,1.29764,1.30324,1.29312,1.30154,39406
2009.03.18,1.3016,1.3534,1.29861,1.35095,47426
2009.03.19,1.3509,1.37379,1.34161,1.36642,56502
2009.03.20,1.36652,1.37256,1.35169,1.35811,54955
2009.03.23,1.3639,1.37359,1.3485,1.36189,54278
2009.03.24,1.36194,1.3678,1.3431,1.34692,59502
2009.03.25,1.34695,1.36504,1.34181,1.35777,54619
2009.03.26,1.35779,1.36397,1.34938,1.35271,46302
2009.03.27,1.35269,1.35909,1.32562,1.32879,44003
2009.03.30,1.32297,1.32847,1.31133,1.31975,46616
2009.03.31,1.31969,1.33417,1.31735,1.32486,45425
2009.04.01,1.32496,1.32858,1.31657,1.32468,44081
2009.04.02,1.32465,1.3516,1.32226,1.34599,43791
2009.04.03,1.34608,1.3494,1.33646,1.34835,40167
2009.04.06,1.34991,1.35807,1.33567,1.3416,30721
2009.04.07,1.34149,1.34169,1.32265,1.3272,32857
2009.04.08,1.32723,1.33079,1.31472,1.328,32092
2009.04.09,1.32805,1.33352,1.3126,1.31677,31031
2009.04.10,1.3167,1.31878,1.30886,1.31875,8466
2009.04.13,1.31859,1.33914,1.3125,1.33678,15556
2009.04.14,1.3367,1.33789,1.32251,1.32583,29014
